ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2018-03-16,'600275,*ST²ýÓã,4.9,4.94,4.7,4.82,4.83,0.07,1.4493,0.4155,2114101,10337031.0,2493302466.2,2493302466.2
2018-03-15,'600275,*ST²ýÓã,4.83,5.0,4.81,4.93,4.98,-0.15,-3.012,0.5334,2714101,13275853.0,2457683859.54,2457683859.54
2018-03-14,'600275,*ST²ýÓã,4.98,5.16,4.98,5.15,5.09,-0.11,-2.1611,0.6751,3435200,17354015.0,2534009445.24,2534009445.24
2018-03-13,'600275,*ST²ýÓã,5.09,5.22,4.98,5.05,5.04,0.05,0.9921,1.0041,5109037,26014870.0,2589981541.42,2589981541.42
2018-03-12,'600275,*ST²ýÓã,5.04,5.04,4.82,4.88,4.8,0.24,5.0,1.0327,5254801,26237898.0,2564539679.52,2564539679.52
2018-03-09,'600275,*ST²ýÓã,4.8,4.8,4.55,4.57,4.57,0.23,5.0328,0.8573,4362344,20427362.0,2442418742.4,2442418742.4
2018-03-08,'600275,*ST²ýÓã,4.57,4.6,4.45,4.48,4.48,0.09,2.0089,0.5553,2825604,12846463.0,2325386177.66,2325386177.66
2018-03-07,'600275,*ST²ýÓã,4.48,4.59,4.47,4.57,4.56,-0.08,-1.7544,0.3678,1871400,8462998.0,2279590826.24,2279590826.24
2018-03-06,'600275,*ST²ýÓã,4.56,4.56,4.45,4.47,4.48,0.08,1.7857,0.499,2539262,11454268.0,2320297805.28,2320297805.28
2018-03-05,'600275,*ST²ýÓã,4.48,4.53,4.41,4.45,4.51,-0.03,-0.6652,0.4007,2038758,9103207.0,2279590826.24,2279590826.24
2018-03-02,'600275,*ST²ýÓã,4.51,4.56,4.48,4.54,4.54,-0.03,-0.6608,0.3101,1577800,7134474.0,2294855943.38,2294855943.38
2018-03-01,'600275,*ST²ýÓã,4.54,4.63,4.4,4.4,4.47,0.07,1.566,0.4652,2366870,10768276.0,2310121060.52,2310121060.52
2018-02-28,'600275,*ST²ýÓã,4.47,4.5,4.33,4.43,4.43,0.04,0.9029,0.4743,2413533,10694838.0,2274502453.86,2274502453.86
2018-02-27,'600275,*ST²ýÓã,4.43,4.54,4.42,4.51,4.47,-0.04,-0.8949,0.4028,2049423,9174011.0,2254148964.34,2254148964.34
2018-02-26,'600275,*ST²ýÓã,4.47,4.54,4.39,4.39,4.4,0.07,1.5909,0.4671,2376801,10640295.0,2274502453.86,2274502453.86
2018-02-23,'600275,*ST²ýÓã,4.4,4.47,4.33,4.4,4.45,-0.05,-1.1236,0.4618,2349900,10340563.0,2238883847.2,2238883847.2
2018-02-22,'600275,*ST²ýÓã,4.45,4.49,4.33,4.35,4.33,0.12,2.7714,0.4443,2260639,9923956.0,2264325709.1,2264325709.1
2018-02-14,'600275,*ST²ýÓã,4.33,4.34,4.2,4.24,4.24,0.09,2.1226,0.2653,1349910,5788439.0,2203265240.54,2203265240.54
2018-02-13,'600275,*ST²ýÓã,4.24,4.35,4.22,4.24,4.21,0.03,0.7126,0.4612,2346931,10058547.0,2157469889.12,2157469889.12
2018-02-12,'600275,*ST²ýÓã,4.21,4.23,4.07,4.11,4.11,0.1,2.4331,0.5259,2675922,11190302.0,2142204771.98,2142204771.98
2018-02-09,'600275,*ST²ýÓã,4.11,4.26,4.11,4.19,4.33,-0.22,-5.0808,0.6413,3263073,13585201.0,2091321048.18,2091321048.18
2018-02-08,'600275,*ST²ýÓã,4.33,4.36,4.19,4.2,4.25,0.08,1.8824,0.5481,2789112,11975230.0,2203265240.54,2203265240.54
2018-02-07,'600275,*ST²ýÓã,4.25,4.44,4.11,4.36,4.33,-0.08,-1.8476,0.7761,3949222,16763081.0,2162558261.5,2162558261.5
2018-02-06,'600275,*ST²ýÓã,4.33,4.54,4.33,4.46,4.56,-0.23,-5.0439,0.5783,2942500,12952481.0,2203265240.54,2203265240.54
2018-02-05,'600275,*ST²ýÓã,4.56,4.64,4.41,4.52,4.62,-0.06,-1.2987,0.5568,2833300,12783835.0,2320297805.28,2320297805.28
2018-02-02,'600275,*ST²ýÓã,4.62,4.8,4.62,4.79,4.86,-0.24,-4.9383,0.7439,3785350,17577466.0,2350828039.56,2350828039.56
2018-02-01,'600275,*ST²ýÓã,4.86,5.14,4.86,5.03,5.12,-0.26,-5.0781,0.7399,3765100,18467168.0,2472948976.68,2472948976.68
2018-01-31,'600275,*ST²ýÓã,5.12,5.27,5.11,5.16,5.38,-0.26,-4.8327,1.0644,5415922,27824461.0,2605246658.56,2605246658.56
2018-01-30,'600275,*ST²ýÓã,5.38,5.53,5.35,5.53,5.57,-0.19,-3.4111,0.7049,3586900,19437509.0,2737544340.44,2737544340.44
2018-01-29,'600275,*ST²ýÓã,5.57,5.78,5.53,5.69,5.51,0.06,1.0889,1.1751,5979408,33969899.0,2834223415.66,2834223415.66
2018-01-26,'600275,*ST²ýÓã,5.51,5.68,5.41,5.47,5.42,0.09,1.6605,0.9021,4590303,25513785.0,2803693181.38,2803693181.38
2018-01-25,'600275,*ST²ýÓã,5.42,5.55,5.36,5.41,5.58,-0.16,-2.8674,0.9582,4875503,26509291.0,2757897829.96,2757897829.96
2018-01-24,'600275,*ST²ýÓã,5.58,5.58,5.23,5.25,5.31,0.27,5.0847,1.595,8115711,44817153.0,2839311788.04,2839311788.04
2018-01-23,'600275,*ST²ýÓã,5.31,5.41,5.3,5.32,5.41,-0.1,-1.8484,0.7974,4057530,21667966.0,2701925733.78,2701925733.78
2018-01-22,'600275,*ST²ýÓã,5.41,5.56,5.38,5.55,5.56,-0.15,-2.6978,0.636,3235972,17559601.0,2752809457.58,2752809457.58
2018-01-19,'600275,*ST²ýÓã,5.56,5.6,5.5,5.6,5.59,-0.03,-0.5367,0.5425,2760487,15295650.0,2829135043.28,2829135043.28
2018-01-18,'600275,*ST²ýÓã,5.59,5.66,5.56,5.62,5.64,-0.05,-0.8865,0.5403,2749488,15422502.0,2844400160.42,2844400160.42
2018-01-17,'600275,*ST²ýÓã,5.64,5.71,5.57,5.7,5.71,-0.07,-1.2259,0.463,2355761,13262652.0,2869842022.32,2869842022.32
2018-01-16,'600275,*ST²ýÓã,5.71,5.75,5.66,5.69,5.69,0.02,0.3515,0.4198,2136259,12180230.0,2905460628.98,2905460628.98
2018-01-15,'600275,*ST²ýÓã,5.69,5.83,5.68,5.75,5.81,-0.12,-2.0654,0.6227,3168609,18220891.0,2895283884.22,2895283884.22
2018-01-12,'600275,*ST²ýÓã,5.81,5.89,5.73,5.75,5.76,0.05,0.8681,0.563,2864700,16692365.0,2956344352.78,2956344352.78
2018-01-11,'600275,*ST²ýÓã,5.76,5.76,5.67,5.7,5.74,0.02,0.3484,0.3808,1937404,11079130.0,2930902490.88,2930902490.88
2018-01-10,'600275,*ST²ýÓã,5.74,5.87,5.71,5.86,5.86,-0.12,-2.0478,0.6504,3309381,19053663.0,2920725746.12,2920725746.12
2018-01-09,'600275,*ST²ýÓã,5.86,5.89,5.81,5.82,5.85,0.01,0.1709,0.3884,1976101,11579965.0,2981786214.68,2981786214.68
2018-01-08,'600275,*ST²ýÓã,5.85,5.93,5.78,5.92,5.92,-0.07,-1.1824,0.5207,2649350,15488290.0,2976697842.3,2976697842.3
2018-01-05,'600275,*ST²ýÓã,5.92,5.99,5.89,5.94,5.99,-0.07,-1.1686,0.6174,3141781,18621882.0,3012316448.96,3012316448.96
2018-01-04,'600275,*ST²ýÓã,5.99,6.15,5.97,6.03,6.08,-0.09,-1.4803,0.7168,3647221,22013734.0,3047935055.62,3047935055.62
2018-01-03,'600275,*ST²ýÓã,6.08,6.13,5.95,5.98,6.0,0.08,1.3333,0.8027,4084678,24662378.0,3093730407.04,3093730407.04
2018-01-02,'600275,*ST²ýÓã,6.0,6.05,5.93,5.93,6.0,0.0,0.0,0.6414,3263511,19560878.0,3053023428.0,3053023428.0
