ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2018-02-01,'600305,ºãË³´×Òµ,10.65,11.4,10.63,11.36,11.33,-0.68,-6.0018,1.6646,10033333,110069831.0,6419159700.0,6419159700.0
2018-01-31,'600305,ºãË³´×Òµ,11.33,11.46,11.24,11.33,11.43,-0.1,-0.8749,0.8798,5303000,60258169.0,6829021540.0,6829021540.0
2018-01-30,'600305,ºãË³´×Òµ,11.43,11.44,11.19,11.25,11.25,0.18,1.6,0.9969,6008703,67944336.0,6889295340.0,6889295340.0
2018-01-29,'600305,ºãË³´×Òµ,11.25,11.62,11.16,11.53,11.56,-0.31,-2.6817,1.8185,10960853,124340448.0,6780802500.0,6780802500.0
2018-01-26,'600305,ºãË³´×Òµ,11.56,11.84,11.56,11.79,11.84,-0.28,-2.3649,1.946,11729287,136676410.0,6967651280.0,6967651280.0
2018-01-25,'600305,ºãË³´×Òµ,11.84,12.18,11.79,12.09,12.0,-0.16,-1.3333,2.2335,13462149,160314096.0,7136417920.0,7136417920.0
2018-01-24,'600305,ºãË³´×Òµ,12.0,12.18,11.89,12.0,12.02,-0.02,-0.1664,1.8019,10860867,130361662.0,7232856000.0,7232856000.0
2018-01-23,'600305,ºãË³´×Òµ,12.02,12.04,11.62,11.68,11.65,0.37,3.176,3.0881,18613154,220504637.0,7244910760.0,7244910760.0
2018-01-22,'600305,ºãË³´×Òµ,11.65,11.66,11.31,11.5,11.51,0.14,1.2163,1.2168,7334313,84447255.0,7021897700.0,7021897700.0
2018-01-19,'600305,ºãË³´×Òµ,11.51,11.68,11.49,11.56,11.59,-0.08,-0.6903,0.985,5937100,68710786.0,6937514380.0,6937514380.0
2018-01-18,'600305,ºãË³´×Òµ,11.59,11.65,11.36,11.36,11.38,0.21,1.8453,1.3606,8201040,94843647.0,6985733420.0,6985733420.0
2018-01-17,'600305,ºãË³´×Òµ,11.38,11.5,11.26,11.5,11.48,-0.1,-0.8711,0.8948,5393131,61279071.0,6859158440.0,6859158440.0
2018-01-16,'600305,ºãË³´×Òµ,11.48,11.57,11.26,11.26,11.35,0.13,1.1454,1.224,7377771,84629159.0,6919432240.0,6919432240.0
2018-01-15,'600305,ºãË³´×Òµ,11.35,11.65,11.3,11.35,11.4,-0.05,-0.4386,1.8542,11176049,128273412.0,6841076300.0,6841076300.0
2018-01-12,'600305,ºãË³´×Òµ,11.4,11.42,11.22,11.34,11.39,0.01,0.0878,1.847,11132417,125785113.0,6871213200.0,6871213200.0
2018-01-11,'600305,ºãË³´×Òµ,11.39,11.63,11.22,11.61,11.67,-0.28,-2.3993,2.1258,12813047,145484785.0,6865185820.0,6865185820.0
2018-01-10,'600305,ºãË³´×Òµ,11.67,11.99,11.62,11.99,12.02,-0.35,-2.9118,1.9683,11863755,139664773.0,7033952460.0,7033952460.0
2018-01-09,'600305,ºãË³´×Òµ,12.02,12.05,11.83,11.94,11.96,0.06,0.5017,1.505,9071079,108595809.0,7244910760.0,7244910760.0
2018-01-08,'600305,ºãË³´×Òµ,11.96,12.17,11.88,12.1,12.17,-0.21,-1.7256,2.0528,12373282,147855448.0,7208746480.0,7208746480.0
2018-01-05,'600305,ºãË³´×Òµ,12.17,12.34,12.07,12.24,12.23,-0.06,-0.4906,1.8978,11438564,139275315.0,7335321460.0,7335321460.0
2018-01-04,'600305,ºãË³´×Òµ,12.23,12.24,11.77,11.83,11.82,0.41,3.4687,3.2148,19376734,233719191.0,7371485740.0,7371485740.0
2018-01-03,'600305,ºãË³´×Òµ,11.82,11.96,11.77,11.92,11.92,-0.1,-0.8389,1.4131,8517027,100901372.0,7124363160.0,7124363160.0
2018-01-02,'600305,ºãË³´×Òµ,11.92,11.96,11.69,11.83,11.79,0.13,1.1026,1.2608,7599064,89898706.0,7184636960.0,7184636960.0
