ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2018-02-27,'600436,Æ¬×Ðñ¥,74.12,75.01,72.98,74.72,74.75,-0.63,-0.8428,0.7145,4310537,318002564.0,44717871605.2,44717871605.2
2018-02-26,'600436,Æ¬×Ðñ¥,74.75,75.29,73.44,74.75,74.1,0.65,0.8772,0.633,3819133,285012590.0,45097961447.5,45097961447.5
2018-02-23,'600436,Æ¬×Ðñ¥,74.1,75.32,73.27,73.99,73.39,0.71,0.9674,0.6625,3997061,297400673.0,44705805261.0,44705805261.0
2018-02-22,'600436,Æ¬×Ðñ¥,73.39,73.89,72.0,73.25,72.37,1.02,1.4094,0.5899,3558669,260027168.0,44277450041.9,44277450041.9
2018-02-14,'600436,Æ¬×Ðñ¥,72.37,72.66,71.8,71.95,71.93,0.44,0.6117,0.4365,2633446,190002865.0,43662066487.7,43662066487.7
2018-02-13,'600436,Æ¬×Ðñ¥,71.93,73.99,71.51,72.7,72.62,-0.69,-0.9502,0.7223,4357525,317161648.0,43396606915.3,43396606915.3
2018-02-12,'600436,Æ¬×Ðñ¥,72.62,72.99,69.1,69.5,69.78,2.84,4.0699,0.9134,5510812,395497859.0,43812895790.2,43812895790.2
2018-02-09,'600436,Æ¬×Ðñ¥,69.78,69.91,67.0,69.0,70.31,-0.53,-0.7538,0.9033,5450026,373207495.0,42099474913.8,42099474913.8
2018-02-08,'600436,Æ¬×Ðñ¥,70.31,70.42,67.8,68.0,68.74,1.57,2.284,0.5734,3459289,241238248.0,42419233035.1,42419233035.1
2018-02-07,'600436,Æ¬×Ðñ¥,68.74,71.58,68.5,71.4,69.17,-0.43,-0.6217,0.7561,4561783,318571689.0,41472025015.4,41472025015.4
2018-02-06,'600436,Æ¬×Ðñ¥,69.17,71.0,68.5,71.0,72.42,-3.25,-4.4877,0.9785,5903662,412283610.0,41731451415.7,41731451415.7
2018-02-05,'600436,Æ¬×Ðñ¥,72.42,73.67,71.8,71.84,72.62,-0.2,-0.2754,0.5934,3579808,260696147.0,43692232348.2,43692232348.2
2018-02-02,'600436,Æ¬×Ðñ¥,72.62,72.68,69.91,71.14,70.79,1.83,2.5851,0.6463,3899203,278745133.0,43812895790.2,43812895790.2
2018-02-01,'600436,Æ¬×Ðñ¥,70.79,73.49,70.28,73.06,73.29,-2.5,-3.4111,0.9767,5892451,419935697.0,42708825295.9,42708825295.9
2018-01-31,'600436,Æ¬×Ðñ¥,73.29,73.98,72.64,72.64,72.95,0.34,0.4661,0.6072,3663226,268732114.0,44217118320.9,44217118320.9
2018-01-30,'600436,Æ¬×Ðñ¥,72.95,73.74,72.53,73.3,73.41,-0.46,-0.6266,0.5485,3308923,241681294.0,44011990469.5,44011990469.5
2018-01-29,'600436,Æ¬×Ðñ¥,73.41,77.06,73.03,76.05,76.35,-2.94,-3.8507,1.1799,7118819,528825012.0,44289516386.1,44289516386.1
2018-01-26,'600436,Æ¬×Ðñ¥,76.35,76.9,74.4,74.75,75.21,1.14,1.5158,0.8024,4841262,367102088.0,46063268983.5,46063268983.5
2018-01-25,'600436,Æ¬×Ðñ¥,75.21,76.98,74.1,75.99,75.96,-0.75,-0.9874,0.9166,5530155,417362088.0,45375487364.1,45375487364.1
2018-01-24,'600436,Æ¬×Ðñ¥,75.96,76.98,75.38,76.2,76.63,-0.67,-0.8743,0.6599,3981223,302383180.0,45827975271.6,45827975271.6
2018-01-23,'600436,Æ¬×Ðñ¥,76.63,77.77,75.63,77.56,76.68,-0.05,-0.0652,0.8942,5394744,412257971.0,46232197802.3,46232197802.3
2018-01-22,'600436,Æ¬×Ðñ¥,76.68,76.88,73.0,73.0,72.93,3.75,5.1419,1.1458,6912842,521046457.0,46262363662.8,46262363662.8
2018-01-19,'600436,Æ¬×Ðñ¥,72.93,74.47,72.7,73.64,73.75,-0.82,-1.1119,0.5592,3373679,246858843.0,43999924125.3,43999924125.3
2018-01-18,'600436,Æ¬×Ðñ¥,73.75,74.96,72.63,73.0,72.47,1.28,1.7662,0.7717,4655850,343801934.0,44494644237.5,44494644237.5
2018-01-17,'600436,Æ¬×Ðñ¥,72.47,75.44,72.01,74.75,74.95,-2.48,-3.3089,1.0723,6469408,473598132.0,43722398208.7,43722398208.7
2018-01-16,'600436,Æ¬×Ðñ¥,74.95,76.0,71.77,72.72,72.94,2.01,2.7557,1.2765,7701334,572928636.0,45218624889.5,45218624889.5
2018-01-15,'600436,Æ¬×Ðñ¥,72.94,74.98,72.31,74.16,74.03,-1.09,-1.4724,1.0682,6444355,474358614.0,44005957297.4,44005957297.4
2018-01-12,'600436,Æ¬×Ðñ¥,74.03,74.9,72.2,72.48,72.77,1.26,1.7315,1.1186,6748576,499541871.0,44663573056.3,44663573056.3
2018-01-11,'600436,Æ¬×Ðñ¥,72.77,73.2,71.33,72.3,72.43,0.34,0.4694,0.9616,5801436,419699148.0,43903393371.7,43903393371.7
2018-01-10,'600436,Æ¬×Ðñ¥,72.43,74.68,71.33,73.3,72.08,0.35,0.4856,2.138,12899207,943642634.0,43698265520.3,43698265520.3
2018-01-09,'600436,Æ¬×Ðñ¥,72.08,72.2,68.8,68.8,69.08,3.0,4.3428,1.6279,9821480,697411445.0,43487104496.8,43487104496.8
2018-01-08,'600436,Æ¬×Ðñ¥,69.08,69.6,67.41,67.75,67.73,1.35,1.9932,0.9631,5810305,400684041.0,41677152866.8,41677152866.8
2018-01-05,'600436,Æ¬×Ðñ¥,67.73,69.0,67.19,67.7,67.71,0.02,0.0295,0.9937,5994895,407644917.0,40862674633.3,40862674633.3
2018-01-04,'600436,Æ¬×Ðñ¥,67.71,67.98,65.8,65.8,65.69,2.02,3.075,1.0645,6422111,432861548.0,40850608289.1,40850608289.1
2018-01-03,'600436,Æ¬×Ðñ¥,65.69,66.63,65.23,65.92,65.53,0.16,0.2442,0.8211,4953923,326727374.0,39631907524.9,39631907524.9
2018-01-02,'600436,Æ¬×Ðñ¥,65.53,65.69,63.05,63.05,63.2,2.33,3.6867,0.943,5689125,369016413.0,39535376771.3,39535376771.3
