ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2018-03-09,'600168,Îäºº¿Ø¹É,7.93,7.94,7.85,7.87,7.9,0.03,0.3797,0.4487,3183777,25143890.0,5626887657.56,5626887657.56
2018-03-08,'600168,Îäºº¿Ø¹É,7.9,7.9,7.8,7.8,7.83,0.07,0.894,0.3991,2832097,22275768.0,5605600566.8,5605600566.8
2018-03-07,'600168,Îäºº¿Ø¹É,7.83,7.91,7.78,7.91,7.9,-0.07,-0.8861,0.4082,2896710,22759190.0,5555930688.36,5555930688.36
2018-03-06,'600168,Îäºº¿Ø¹É,7.9,7.91,7.75,7.76,7.75,0.15,1.9355,0.5502,3903842,30592821.0,5605600566.8,5605600566.8
2018-03-05,'600168,Îäºº¿Ø¹É,7.75,7.78,7.72,7.78,7.76,-0.01,-0.1289,0.2554,1812390,14042443.0,5499165113.0,5499165113.0
2018-03-02,'600168,Îäºº¿Ø¹É,7.76,7.8,7.74,7.76,7.79,-0.03,-0.3851,0.3035,2153802,16718980.0,5506260809.92,5506260809.92
2018-03-01,'600168,Îäºº¿Ø¹É,7.79,7.81,7.71,7.72,7.75,0.04,0.5161,0.3226,2288832,17805199.0,5527547900.68,5527547900.68
2018-02-28,'600168,Îäºº¿Ø¹É,7.75,7.79,7.68,7.75,7.76,-0.01,-0.1289,0.2867,2034356,15761324.0,5499165113.0,5499165113.0
2018-02-27,'600168,Îäºº¿Ø¹É,7.76,7.82,7.75,7.77,7.78,-0.02,-0.2571,0.3167,2247401,17491158.0,5506260809.92,5506260809.92
2018-02-26,'600168,Îäºº¿Ø¹É,7.78,7.78,7.69,7.7,7.69,0.09,1.1704,0.4618,3276555,25377567.0,5520452203.76,5520452203.76
2018-02-23,'600168,Îäºº¿Ø¹É,7.69,7.71,7.65,7.68,7.68,0.01,0.1302,0.194,1376497,10577944.0,5456590931.48,5456590931.48
2018-02-22,'600168,Îäºº¿Ø¹É,7.68,7.71,7.61,7.61,7.6,0.08,1.0526,0.2284,1620756,12434046.0,5449495234.56,5449495234.56
2018-02-14,'600168,Îäºº¿Ø¹É,7.6,7.68,7.55,7.62,7.62,-0.02,-0.2625,0.1946,1380966,10488534.0,5392729659.2,5392729659.2
2018-02-13,'600168,Îäºº¿Ø¹É,7.62,7.66,7.54,7.54,7.54,0.08,1.061,0.2009,1425600,10864891.0,5406921053.04,5406921053.04
2018-02-12,'600168,Îäºº¿Ø¹É,7.54,7.55,7.41,7.41,7.39,0.15,2.0298,0.2226,1579431,11836440.0,5350155477.68,5350155477.68
2018-02-09,'600168,Îäºº¿Ø¹É,7.39,7.58,7.33,7.51,7.69,-0.3,-3.9012,0.4197,2978100,22228597.0,5243720023.88,5243720023.88
2018-02-08,'600168,Îäºº¿Ø¹É,7.69,7.71,7.6,7.61,7.61,0.08,1.0512,0.2178,1545610,11860514.0,5456590931.48,5456590931.48
2018-02-07,'600168,Îäºº¿Ø¹É,7.61,7.73,7.5,7.7,7.59,0.02,0.2635,0.2859,2028463,15479978.0,5399825356.12,5399825356.12
2018-02-06,'600168,Îäºº¿Ø¹É,7.59,7.88,7.57,7.85,7.95,-0.36,-4.5283,0.4347,3084401,23904608.0,5385633962.28,5385633962.28
2018-02-05,'600168,Îäºº¿Ø¹É,7.95,7.97,7.81,7.9,7.95,0.0,0.0,0.2651,1881090,14837614.0,5641079051.4,5641079051.4
2018-02-02,'600168,Îäºº¿Ø¹É,7.95,7.98,7.81,7.95,7.96,-0.01,-0.1256,0.3448,2446401,19346124.0,5641079051.4,5641079051.4
2018-02-01,'600168,Îäºº¿Ø¹É,7.96,8.28,7.95,8.24,8.24,-0.28,-3.3981,0.6369,4519380,36618455.0,5648174748.32,5648174748.32
2018-01-31,'600168,Îäºº¿Ø¹É,8.24,8.37,8.24,8.37,8.36,-0.12,-1.4354,0.4255,3019400,24972458.0,5846854262.08,5846854262.08
2018-01-30,'600168,Îäºº¿Ø¹É,8.36,8.38,8.29,8.3,8.36,0.0,0.0,0.196,1390900,11618041.0,5932002625.12,5932002625.12
2018-01-29,'600168,Îäºº¿Ø¹É,8.36,8.47,8.33,8.44,8.42,-0.06,-0.7126,0.3247,2303901,19360183.0,5932002625.12,5932002625.12
2018-01-26,'600168,Îäºº¿Ø¹É,8.42,8.45,8.41,8.45,8.45,-0.03,-0.355,0.2291,1625700,13702142.0,5974576806.64,5974576806.64
2018-01-25,'600168,Îäºº¿Ø¹É,8.45,8.49,8.41,8.46,8.46,-0.01,-0.1182,0.4031,2860042,24152304.0,5995863897.4,5995863897.4
2018-01-24,'600168,Îäºº¿Ø¹É,8.46,8.49,8.36,8.42,8.42,0.04,0.4751,0.3853,2734197,23061116.0,6002959594.32,6002959594.32
2018-01-23,'600168,Îäºº¿Ø¹É,8.42,8.45,8.39,8.39,8.41,0.01,0.1189,0.2517,1786100,15031866.0,5974576806.64,5974576806.64
2018-01-22,'600168,Îäºº¿Ø¹É,8.41,8.43,8.32,8.39,8.4,0.01,0.119,0.2829,2007501,16818540.0,5967481109.72,5967481109.72
2018-01-19,'600168,Îäºº¿Ø¹É,8.4,8.44,8.37,8.41,8.46,-0.06,-0.7092,0.3571,2534210,21288277.0,5960385412.8,5960385412.8
2018-01-18,'600168,Îäºº¿Ø¹É,8.46,8.5,8.29,8.29,8.28,0.18,2.1739,0.7322,5195374,43782643.0,6002959594.32,6002959594.32
2018-01-17,'600168,Îäºº¿Ø¹É,8.28,8.29,8.19,8.24,8.25,0.03,0.3636,0.2778,1971001,16242042.0,5875237049.76,5875237049.76
2018-01-16,'600168,Îäºº¿Ø¹É,8.25,8.28,8.19,8.22,8.2,0.05,0.6098,0.2308,1637598,13477206.0,5853949959.0,5853949959.0
2018-01-15,'600168,Îäºº¿Ø¹É,8.2,8.4,8.2,8.4,8.41,-0.21,-2.497,0.4329,3071473,25426148.0,5818471474.4,5818471474.4
2018-01-12,'600168,Îäºº¿Ø¹É,8.41,8.44,8.36,8.44,8.43,-0.02,-0.2372,0.2601,1845375,15486376.0,5967481109.72,5967481109.72
2018-01-11,'600168,Îäºº¿Ø¹É,8.43,8.44,8.38,8.39,8.37,0.06,0.7168,0.2301,1632530,13729112.0,5981672503.56,5981672503.56
2018-01-10,'600168,Îäºº¿Ø¹É,8.37,8.46,8.35,8.45,8.45,-0.08,-0.9467,0.3235,2295160,19257048.0,5939098322.04,5939098322.04
2018-01-09,'600168,Îäºº¿Ø¹É,8.45,8.49,8.44,8.46,8.49,-0.04,-0.4711,0.2251,1597100,13513520.0,5995863897.4,5995863897.4
2018-01-08,'600168,Îäºº¿Ø¹É,8.49,8.5,8.42,8.47,8.47,0.02,0.2361,0.252,1787820,15136218.0,6024246685.08,6024246685.08
2018-01-05,'600168,Îäºº¿Ø¹É,8.47,8.51,8.4,8.51,8.51,-0.04,-0.47,0.2783,1974560,16700585.0,6010055291.24,6010055291.24
2018-01-04,'600168,Îäºº¿Ø¹É,8.51,8.53,8.48,8.52,8.52,-0.01,-0.1174,0.276,1958112,16649173.0,6038438078.92,6038438078.92
2018-01-03,'600168,Îäºº¿Ø¹É,8.52,8.53,8.47,8.49,8.5,0.02,0.2353,0.4247,3013369,25605678.0,6045533775.84,6045533775.84
2018-01-02,'600168,Îäºº¿Ø¹É,8.5,8.57,8.39,8.4,8.39,0.11,1.3111,0.5705,4048440,34397100.0,6031342382.0,6031342382.0
